#{"t_start": 1619618739.0488622, "env_id": null}
r,l,t
-6071.01,60,143.702737
-6136.74,60,143.835767
-5968.65,60,143.968797
-5961.68,60,144.100826
-6038.39,60,144.234856
-6027.95,60,144.367887
-6032.91,60,144.499916
-6051.38,60,144.631946
-5956.84,60,144.764976
-5963.16,60,144.898005
-6058.45,60,145.039038
-6006.88,60,145.176069
-6111.76,60,145.312099
-6005.76,60,145.44713
-6135.27,60,145.588162
-6033.72,60,145.722192
-6041.28,60,145.855222
-6090.45,60,145.988251
-6107.34,60,146.121281
-6112.58,60,146.254312
-6093.47,60,146.386341
-6044.2,60,146.518371
-6038.83,60,146.6494
-6041.77,60,146.78343
-5991.6,60,146.916461
-5988.94,60,147.04849
-6059.46,60,147.182521
-5887.15,60,147.319551
-6072.71,60,147.452582
-5918.61,60,147.587612
-5970.82,60,147.720642
-5994.75,60,147.857182
-6002.37,60,147.99246
-5908.54,60,148.128494
-6011.09,60,148.263539
-5883.67,60,148.398219
-6009.65,60,148.531249
-5970.84,60,148.664278
-5870.79,60,148.796309
-5951.16,60,148.928338
-5867.64,60,149.060368
-6014.7,60,149.195398
-5827.63,60,149.327428
-5829.11,60,149.460458
-5851.66,60,149.600489
-5850.86,60,149.733519
-5923.16,60,149.866549
-5918.62,60,149.998579
-5883.13,60,150.131609
-5954.71,60,150.265639
-5952.76,60,150.398669
-5850.14,60,150.545702
-5992.1,60,150.682733
-5954.15,60,150.818764
-5967.37,60,150.954794
-5856.75,60,151.089825
-5797.74,60,151.223855
-5963.84,60,151.355884
-5900.03,60,151.487915
-5990.07,60,151.620944
-5860.29,60,151.759976
-6007.58,60,151.898007
-5719.53,60,152.032037
-5890.32,60,152.165067
-5926.99,60,152.297097
-5857.74,60,152.430127
-5964.36,60,152.562007
-5861.0,60,152.695036
-5932.49,60,152.828066
-5959.87,60,152.966098
-5930.38,60,153.101127
-5917.03,60,153.236162
-5966.23,60,153.371332
-5919.59,60,153.505401
-6010.59,60,153.641431
-5995.1,60,153.776462
-6026.52,60,153.9094
-6043.98,60,154.047431
-6028.58,60,154.181462
-5825.57,60,154.314492
-5937.31,60,154.446495
-6040.96,60,154.578789
-5882.37,60,154.710818
-6091.83,60,154.843795
-5872.65,60,154.974824
-5943.89,60,155.108854
-6012.22,60,155.240884
-5831.59,60,155.372913
-5859.83,60,155.504943
-5907.98,60,155.645772
-5864.6,60,155.78078
-5881.05,60,155.914788
-5907.86,60,156.048774
-5955.12,60,156.185781
-5962.76,60,156.325763
-5983.28,60,156.465765
-5882.62,60,156.598628
-5820.16,60,156.7327
-5900.37,60,156.864691
-5824.76,60,156.99672
-5891.59,60,157.130014
-5895.73,60,157.264044
-5919.31,60,157.397073
-5968.18,60,157.529103
-5866.82,60,157.663134
-5893.52,60,157.796163
-5881.51,60,157.928193
-5732.76,60,158.061223
-5817.2,60,158.195253
-5881.35,60,158.327283
-5862.27,60,158.466314
-5905.88,60,158.601345
-5836.57,60,158.737375
-5956.05,60,158.872406
-5809.66,60,159.006436
-5939.25,60,159.143467
-5914.94,60,159.277497
-5982.04,60,159.410527
-5847.02,60,159.542557
-5986.95,60,159.676586
-5958.03,60,159.809617
-5866.88,60,159.940646
-5847.48,60,160.072677
-5866.63,60,160.205707
-5932.59,60,160.338736
-5993.14,60,160.470766
-5891.79,60,160.610797
-5818.07,60,160.751829
-5838.57,60,160.883859
-6005.11,60,161.015888
-6043.61,60,161.149918
-5889.29,60,161.283949
-5891.8,60,161.417979
-5990.22,60,161.554009
-5941.44,60,161.690041
-5965.31,60,161.826071
-6049.2,60,161.963103
-5955.57,60,162.095131
-5955.02,60,162.229161
-6075.16,60,162.361192
-5969.91,60,162.493221
-6006.06,60,162.625251
-5982.02,60,162.757281
-5929.28,60,162.890311
-5947.77,60,163.027342
-5977.39,60,163.161372
-5917.38,60,163.295401
-5969.84,60,163.426432
-5929.66,60,163.558462
-6010.42,60,163.690491
-6018.63,60,163.824521
-5925.17,60,163.958551
-5905.21,60,164.093582
-5851.75,60,164.229612
-5914.47,60,164.364643
-5769.18,60,164.499673
-5952.59,60,164.632704
-5931.13,60,164.765733
-5879.07,60,164.897763
-5892.19,60,165.030793
-5941.89,60,165.169824
-5924.18,60,165.302854
-5968.31,60,165.436885
-5912.57,60,165.569914
-5929.12,60,165.708946
-5930.85,60,165.841976
-5905.27,60,165.975006
-5853.09,60,166.108036
-5934.65,60,166.239065
-5823.57,60,166.372095
-5964.39,60,166.506125
-5872.09,60,166.638156
-5875.08,60,166.774186
-5890.66,60,166.907215
-5817.32,60,167.043247
-5813.08,60,167.179276
-5828.85,60,167.312306
-5919.38,60,167.449338
-5979.92,60,167.584368
-5900.74,60,167.717397
-5913.31,60,167.849427
-5903.58,60,167.981458
-5935.86,60,168.113488
-5964.48,60,168.248517
-5960.46,60,168.380547
-5824.08,60,168.512577
-5987.98,60,168.644608
-5917.0,60,168.776636
-6036.46,60,168.907666
-5844.57,60,169.038696
-5954.58,60,169.173726
-5911.51,60,169.306756
-5948.11,60,169.442787
-5905.42,60,169.578817
-5894.68,60,169.719849
-5951.51,60,169.854879
-5828.47,60,169.98791
-5793.56,60,170.12294
-5848.79,60,170.25597
-5980.9,60,170.388
-5956.68,60,170.520029
-5907.34,60,170.664061
-5923.66,60,170.799092
-5862.01,60,170.930122
-5901.97,60,171.062152
-6009.73,60,171.196182
-6016.21,60,171.329212
-6016.63,60,171.463242
-6017.87,60,171.595272
-5976.96,60,171.727301
-5983.58,60,171.866333
-5999.3,60,172.004364
-5904.69,60,172.139394
-5941.7,60,172.277425
-5899.01,60,172.413455
-5976.11,60,172.548486
-5928.39,60,172.683518
-6061.34,60,172.816546
-5939.57,60,172.948577
-6015.65,60,173.080607
-5999.75,60,173.215637
-5997.81,60,173.347667
-5996.48,60,173.479697
-5884.19,60,173.614726
-5975.77,60,173.746757
-5926.67,60,173.879786
-5928.17,60,174.011816
-5874.92,60,174.150847
-5979.33,60,174.283877
-6033.94,60,174.415907
-5884.53,60,174.548937
-5978.33,60,174.680966
-5913.36,60,174.815997
-5965.4,60,174.951028
-5920.33,60,175.086058
-5995.98,60,175.221088
-5972.59,60,175.356119
-6087.77,60,175.490149
-5973.54,60,175.624179
-5976.43,60,175.76221
-5958.59,60,175.89424
-5969.54,60,176.02727
-5945.73,60,176.1593
-6016.15,60,176.290329
-6111.75,60,176.428361
-6055.26,60,176.56039
-6100.82,60,176.693421
-6105.11,60,176.82545
-6032.28,60,176.95748
-6037.57,60,177.09051
-6009.94,60,177.22554
-5908.05,60,177.35957
-5988.74,60,177.495601
-6001.96,60,177.631631
-6090.31,60,177.767662
-5956.89,60,177.901692
-6040.45,60,178.035723
-6034.82,60,178.170753
-5936.35,60,178.302784
-5949.26,60,178.436813
-5934.19,60,178.575844
-6076.46,60,178.707874
-6046.0,60,178.841904
-5991.93,60,178.974934
-6024.78,60,179.106963
-5968.61,60,179.238994
-5954.78,60,179.373024
-6012.15,60,179.505054
-6091.06,60,179.638083
-6039.07,60,179.773115
-6042.16,60,179.905144
-6020.38,60,180.039174
-6085.34,60,180.175205
-5995.7,60,180.312235
-6084.48,60,180.446266
-6125.53,60,180.580295
-6129.49,60,180.725328
-5946.24,60,180.86636
-5989.28,60,180.99839
-6062.25,60,181.13142
-6117.28,60,181.26445
-6161.9,60,181.39648
-6096.28,60,181.53051
-6090.23,60,181.66454
-6079.96,60,181.79657
-6033.71,60,181.9346
-6016.32,60,182.066631
-6107.91,60,182.20066
-6062.01,60,182.342692
-5937.56,60,182.481724
-6058.18,60,182.613754
-6051.21,60,182.748784
-6051.92,60,182.885815
-6125.78,60,183.021846
-5866.85,60,183.163878
-5990.21,60,183.304909
-6045.17,60,183.450942
-5992.96,60,183.588974
-5946.04,60,183.735007
-5995.99,60,183.876038
-6042.91,60,184.008068
-6030.43,60,184.139098
-5948.27,60,184.270127
-5984.52,60,184.402157
-5955.04,60,184.534187
-6036.79,60,184.666216
-6012.65,60,184.798246
-6067.92,60,184.930275
-6002.55,60,185.062305
-5990.08,60,185.197336
-5928.93,60,185.335367
-6003.27,60,185.468397
-5894.3,60,185.603428
-5983.58,60,185.743461
-5963.96,60,185.879489
-5962.98,60,186.01352
-5848.74,60,186.14955
-5960.68,60,186.281219
-5927.22,60,186.414249
-6114.11,60,186.546279
-5940.88,60,186.678188
-5962.67,60,186.810217
-6095.96,60,186.942247
-6044.51,60,187.074278
-5979.4,60,187.209307
-6054.28,60,187.344549
-5957.18,60,187.477885
-6019.61,60,187.617336
-6034.3,60,187.750367
-5937.69,60,187.882396
-5923.2,60,188.014426
-5865.62,60,188.148456
-5947.12,60,188.283487
-6027.29,60,188.418517
-5891.13,60,188.552547
-5919.72,60,188.686578
-5781.35,60,188.823609
-5885.08,60,188.95664
-5958.21,60,189.089669
-5941.96,60,189.222698
-5993.14,60,189.354728
-5895.59,60,189.486758
-5801.55,60,189.619788
-5968.43,60,189.753818
-5897.17,60,189.891849
-5844.89,60,190.025879
-5877.08,60,190.157909
-5836.58,60,190.290939
-5913.31,60,190.422969
-5988.8,60,190.555999
-5917.24,60,190.688948
-5923.87,60,190.834981
-5941.2,60,190.968011
-5955.65,60,191.102041
-5857.78,60,191.237072
-5971.97,60,191.372533
-5914.52,60,191.507563
-5957.39,60,191.641788
-5885.96,60,191.773773
-5840.86,60,191.910782
-5900.91,60,192.049768
-5760.97,60,192.183798
-5897.39,60,192.318828
-5902.72,60,192.44986
-6001.08,60,192.581774
-5831.73,60,192.71488
-5865.93,60,192.845767
-5813.32,60,192.976773
-5793.03,60,193.109671
-5862.88,60,193.242788
-5730.31,60,193.375818
-5832.65,60,193.513849
-5843.54,60,193.649879
-5726.24,60,193.78576
-5753.71,60,193.920783
-5974.93,60,194.054769
-5989.29,60,194.190799
-5863.8,60,194.329831
-5829.03,60,194.463861
-5935.85,60,194.596778
-5838.39,60,194.727808
-5798.29,60,194.85977
-5800.37,60,194.9908
-5828.85,60,195.12383
-5855.1,60,195.255859
-5867.47,60,195.388777
-5787.51,60,195.522807
-5795.4,60,195.655838
-5947.15,60,195.795778
-5875.68,60,195.927784
-5729.36,60,196.059688
-5849.88,60,196.193718
-5939.38,60,196.325785
-5897.82,60,196.462792
-6040.39,60,196.602825
-5944.75,60,196.738787
-5952.86,60,196.873718
-5872.19,60,197.008574
-6054.82,60,197.141796
-5916.43,60,197.273795
-5935.05,60,197.40578
-5915.67,60,197.538786
-6009.22,60,197.67367
-5895.02,60,197.805779
-6044.66,60,197.937786
-5891.72,60,198.068794
-5882.53,60,198.202897
-5975.65,60,198.334787
-6003.13,60,198.466771
-6039.57,60,198.598778
-5899.6,60,198.736809
-5923.94,60,198.87065
-5761.04,60,199.004775
-5908.24,60,199.141805
-5904.58,60,199.277638
-5843.92,60,199.413627
-5931.09,60,199.549723
-5919.28,60,199.685754
-5794.07,60,199.818784
-6010.08,60,199.950726
-5939.74,60,200.083762
-5928.55,60,200.216782
-5914.5,60,200.348767
-5974.31,60,200.480774
-6100.37,60,200.611781
-5931.44,60,200.746789
-5863.17,60,200.889777
-5960.62,60,201.031785
-6035.05,60,201.16673
-5823.33,60,201.298777
-6013.59,60,201.432729
-5891.42,60,201.566738
-6016.27,60,201.700777
-5926.6,60,201.837808
-5840.98,60,201.978773
-5981.73,60,202.114781
-5908.16,60,202.248741
-5979.66,60,202.384771
-5868.37,60,202.515783
-5880.7,60,202.646631
-5978.32,60,202.780665
-5911.86,60,202.913781
-5877.13,60,203.046766
-5987.52,60,203.179796
-5939.74,60,203.318781
-5969.16,60,203.450811
-6137.22,60,203.583841
-5987.86,60,203.715871
-5970.25,60,203.847766
-5992.62,60,203.980772
-5912.4,60,204.112781
-5847.79,60,204.246559
-5839.11,60,204.379589
-6131.46,60,204.51562
-5962.7,60,204.650662
-5948.8,60,204.784693
-5934.18,60,204.919723
-5789.12,60,205.055666
-5853.58,60,205.188695
-5856.48,60,205.321726
-5904.58,60,205.46079
-5819.46,60,205.59482
-5892.63,60,205.728783
-5880.84,60,205.86677
-5917.84,60,205.998778
-5883.69,60,206.131808
-5752.2,60,206.264681
-5833.58,60,206.396777
-5881.65,60,206.527806
-5819.93,60,206.660761
-5780.43,60,206.79379
-5862.38,60,206.926784
-5922.68,60,207.060791
-5782.91,60,207.196777
-5760.77,60,207.332808
-5824.98,60,207.466792
-5979.62,60,207.603823
-5870.71,60,207.745764
-5948.83,60,207.878794
-5906.03,60,208.010824
-5853.62,60,208.143763
-5839.5,60,208.276772
-5927.3,60,208.40878
-5930.02,60,208.540787
-5769.28,60,208.672727
-5966.23,60,208.805779
-5877.8,60,208.936809
-5857.79,60,209.069771
-5916.13,60,209.204781
-6005.28,60,209.337624
-5866.84,60,209.469766
-5860.28,60,209.602796
-5864.51,60,209.735785
-5869.16,60,209.86977
-5915.27,60,210.010778
-5977.9,60,210.14681
-5944.74,60,210.281773
-5941.48,60,210.41578
-5916.46,60,210.54881
-5916.68,60,210.68084
-5913.41,60,210.819871
-5808.69,60,210.956789
-5719.81,60,211.088819
-5823.65,60,211.223775
-5950.82,60,211.355805
-5900.21,60,211.488774
-5892.32,60,211.621782
-5810.2,60,211.753934
-5877.92,60,211.891965
-5819.01,60,212.025996
-5812.43,60,212.164027
-5858.99,60,212.297057
-5980.94,60,212.430086
-5886.66,60,212.564117
-5865.24,60,212.698147
-5899.11,60,212.833178
-5990.57,60,212.967209
-5955.11,60,213.103239
-5789.17,60,213.236268
-5864.94,60,213.367298
-5880.87,60,213.499327
-5852.35,60,213.632357
-5776.22,60,213.766388
-5986.99,60,213.898417
-5804.95,60,214.030447
-5845.12,60,214.163477
-5894.21,60,214.296507
-5897.8,60,214.433538
-5920.18,60,214.566568
-5895.21,60,214.698597
-5895.3,60,214.831628
-5877.54,60,214.964658
-5842.12,60,215.098688
-5918.9,60,215.233718
-5792.17,60,215.367748
-5862.85,60,215.502779
-5930.04,60,215.638809
-5934.31,60,215.77484
-5825.48,60,215.914872
-5871.42,60,216.045901
-5878.99,60,216.178931
-5954.42,60,216.310961
-5727.21,60,216.444991
-5867.26,60,216.577021
-5885.44,60,216.716052
-5856.46,60,216.849082
-5852.8,60,216.983114
-5835.18,60,217.116142
-5809.86,60,217.249172
-5849.36,60,217.381202
-5947.97,60,217.516233
-5933.55,60,217.652263
-5817.6,60,217.787293
-5836.81,60,217.922323
-5895.04,60,218.057354
-5886.88,60,218.193386
-5980.82,60,218.328415
-5932.63,60,218.464446
-5867.82,60,218.598476
-5908.07,60,218.729506
-5902.88,60,218.868536
-5772.48,60,219.000567
-5812.91,60,219.134597
-5883.61,60,219.267627
-5865.13,60,219.399657
-5764.35,60,219.532686
-5864.54,60,219.665716
-5745.92,60,219.798746
-5775.16,60,219.931777
-5931.5,60,220.063806
-5770.91,60,220.196836
-5736.15,60,220.329866
-5818.06,60,220.463897
-5780.35,60,220.595926
-5711.1,60,220.729956
-5718.15,60,220.870988
-5884.36,60,221.014021
-5805.95,60,221.156052
-5702.72,60,221.291083
-5860.01,60,221.426113
-5760.5,60,221.558143
-5791.82,60,221.692173
-5720.07,60,221.824203
-5885.33,60,221.961234
-5805.39,60,222.093264
-5728.97,60,222.226294
-5729.02,60,222.358323
-5795.38,60,222.492353
-5834.46,60,222.624383
-5800.9,60,222.757413
-5802.75,60,222.888442
-5771.07,60,223.019472
-5833.26,60,223.158503
-5746.99,60,223.291533
-5711.35,60,223.433565
-5798.21,60,223.569596
-5807.95,60,223.705626
-5856.1,60,223.840657
-5866.96,60,223.975688
-5800.72,60,224.108717
-5734.78,60,224.240747
-5756.1,60,224.372777
-5723.43,60,224.503806
-5816.13,60,224.636836
-5677.78,60,224.768866
-5774.67,60,224.900896
-5791.69,60,225.033926
-5852.88,60,225.167956
-5871.63,60,225.299986
-5785.4,60,225.434016
